87.001	21.33733333
65.841	18.412
73.3305	18.18766667
63.94025	23.65033333
66.8855	18.66633333
65.5565	21.13533333
65.54225	24.199
67.22725	19.93066667
71.72025	16.326
76.096	26.749
72.5235	27.31266667
65.515	25.325
72.0505	18.217
67.1815	21.319
69.9955	25.598
86.9515	22.69033333
83.84275	17.495
67.256	22.28133333
67.00925	25.79666667
67.2075	24.90333333
85.85875	5.375666667
67.16625	24.10566667
83.46875	13.85266667
70.841	25.56733333
68.3055	19.86866667
65.47475	20.781
71.7245	16.12666667
64.26175	21.23133333
87.91325	27.47866667
85.1325	19.39533333
65.742	25.69033333
73.688	17.373
66.712	11.10533333
69.19525	25.896
71.8355	17.21733333
64.31225	25.173
63.41575	21.17566667
86.09475	8.885
66.52275	23.07266667
87.3625	18.63466667
71.075	27.338
85.25225	25.231
62.8965	21.10833333
88.54525	29.058
85.0995	9.136666667
67.22725	19.93066667
83.2245	3.413666667
65.68275	26.68666667
86.75525	5.818666667
80.90075	23.25333333
88.03525	19.33366667
84.153	13.75
86.68375	26.439
68.701	26.506
79.67775	4.225333333
81.44025	23.396
84.0695	11.915
81.73925	22.35833333
66.0785	22.36466667
71.5415	11.04733333
74.407	16.07033333
84.5505	18.85766667
62.959	21.54866667
68.9555	20.50566667
83.337	13.111
83.32225	11.76766667
70.696	16.73566667
64.71275	26.34166667
80.2895	9.552666667
89.163	19.033
81.31775	23.586
72.6725	16.587
79.49625	9.460666667
68.50025	24.88933333
68.01675	22.002
67.353	19.241
71.29525	25.95566667
71.12725	22.268
70.6695	23.50733333
83.84275	17.495
69.34675	27.749
74.563	17.065
84.53375	14.41866667
83.68425	4.750666667
70.066	24.639
80.8795	14.78133333
64.1795	18.36533333
84.8155	18.358
85.75625	4.052
80.95275	5.974
83.67925	18.30266667
80.9445	26.482
86.47875	24.41533333
81.5585	8.256333333
85.166	26.384
72.365	11.66
86.9425	18.53333333
64.85275	21.12133333
71.521	24.286
86.69425	16.84633333
74.9635	18.05033333
92.85825	20.49233333
86.75525	5.818666667
75.12625	5.198
83.22225	15.012
62.959	21.54866667
78.44775	13.68733333
90.48675	19.37633333
84.571	15.05033333
69.95525	21.31933333
64.8125	20.215
77.98025	4.254666667
68.162	26.83
84.1855	13.071
77.1245	10.321
87.4125	19.61266667
74.812	27.13166667
84.6905	3.139333333
67.72775	10.96933333
64.85275	21.12133333
79.12975	24.44933333
78.23275	23.13833333
79.17825	12.211
82.1725	4.675
89.9105	18.92833333
74.513	26.057
86.79975	15.776
68.38125	7.199
64.2295	22.28333333
80.90025	8.199666667
79.016	23.21633333
67.16975	9.827666667
78.4255	6.319666667
85.0355	13.673
73.6725	15.34633333
79.6025	24.16
84.115	17.36933333
77.4265	22.61733333
85.95025	17.41966667
81.44225	8.559666667
91.679	20.09066667
78.737	23.64866667
80.6905	12.51866667
82.156	17.39333333
82.49725	4.523333333
84.0895	12.28166667
