65.207	43.51933333
70.639	43.302
67.0455	44.802
71.0105	42.38133333
69.831	42.30766667
71.83375	43.15266667
69.92325	43.50333333
71.341	44.70133333
70.90775	48.64733333
65.6145	39.48133333
67.4835	44.941
65.102	44.648
70.453	44.53666667
68.039	43.39566667
66.989	42.92033333
67.47	39.07533333
67.5625	58.10833333
67.587	50.60766667
69.039	39.584
69.7945	45.44566667
72.028	42.136
69.73125	45.82166667
70.003	39.86933333
68.2335	42.638
68.11475	41.19933333
69.7045	47.017
65.84775	49.316
72.017	44.695
65.83575	41.47866667
70.39425	41.30666667
70.006	40.96266667
70.55975	49.01266667
73.0965	41.24733333
67.4495	40.66166667
68.82075	45.42533333
69.503	46.564
68.626	44.94466667
67.465	51.49333333
67.989	46.33666667
70.937	39.58
69.59625	57.404
69.32625	41.47733333
69.95525	51.49266667
68.8075	40.72033333
67.00725	47.101
70.2315	46.18333333
69.99225	47.49933333
67.3405	41.35233333
70.06825	44.87966667
75.01	44.28766667
68.21975	63.73766667
68.85525	40.19933333
71.182	57.13766667
69.585	58.316
67.14475	55.19533333
70.707	45.44966667
66.41475	42.13633333
66.6195	41.69066667
67.89175	59.89166667
67.245	45.324
67.77775	50.99533333
68.0195	61.074
68.58475	56.50633333
65.83275	41.93
71.92425	48.28533333
71.274	40.673
68.60575	57.37633333
65.605	40.305
67.86775	53.39533333
68.5165	54.514
70.379	57.67366667
69.99225	47.49933333
66.8035	60.90766667
66.96525	48.70366667
67.768	61.501
68.619	52.46666667
74.109	57.37833333
67.3145	46.001
73.27525	57.13
68.5155	65.00933333
72.0745	40.07966667
69.0045	41.487
67.2635	57.688
66.215	38.96966667
66.4905	39.20033333
65.42975	40.515
66.871	40.652
73.25775	41.972
67.71275	58.41866667
67.54575	47.23233333
66.64575	40.67166667
68.2345	41.91166667
69.5675	45.103
68.2365	47.51433333
65.54975	41.16666667
71.605	39.511
67.94925	58.136
66.317	44.32666667
66.46475	40.199
69.99775	58.885
70.054	41.51266667
67.86775	53.39533333
66.48625	38.87866667
66.815	39.08266667
67.483	56.283
68.59375	48.49933333
73.47875	46.547
67.963	57.25833333
69.81875	38.92933333
69.6635	61.60966667
71.36125	41.358
68.85625	64.34633333
67.5355	56.52433333
69.44425	39.86133333
65.83275	41.93
66.2755	40.359
66.6195	45.93133333
71.246	45.51933333
68.5475	38.63733333
71.38225	39.25
72.06525	39.70766667
71.5325	38.88933333
73.024	40.22866667
72.87525	52.723
67.71275	58.41866667
68.6575	55.80366667
67.2	45.91933333
71.54525	39.90433333
66.871	40.652
73.23775	38.74066667
67.57075	57.03266667
69.27	40.59366667
72.8875	40.49833333
72.24575	39.43233333
70.2915	38.77566667
67.77775	50.99533333
72.0045	47.59866667
71.91125	38.727
67.627	46.98733333
72.6265	38.864
68.81075	53.63366667
73.27525	57.13
69.32225	61.003
67.068	46.22466667
66.2495	40.686
65.9745	40.83733333
72.58175	42.30033333
69.36425	59.65533333
68.8655	43.84633333
72.83775	49.97633333
72.8075	39.50733333
72.18775	38.774
72.82075	55.01466667
66.0505	39.726
66.5995	47.025
68.95075	38.95966667
70.52275	41.28766667
68.583	53.73533333
68.52525	39.093
69.81875	38.92933333
67.55425	38.51566667
74.0815	49.089
70.9105	40.321
68.58675	51.26266667
73.83675	46.59833333
73.05575	45.58766667
67.453	60.40333333
68.21125	54.25433333
67.25775	45.35366667
